id,isfraud
36412270,0.02871986442005658
36444068,0.02869143355461015
37853449,0.02745280585657932
36396815,0.028733692740022892
36432507,0.02863608648312186
38314434,0.039871064792801024
38317400,0.039770646975066506
36932920,0.0324777183936077
36678951,0.032734612211593864
36623925,0.03260240913150264
36753413,0.03247169769261256
36804368,0.032420400239293774
35795540,0.1268049084666489
38246853,0.0496547854419997
33481009,0.05738368049738102
35769653,0.044191647720439355
37628571,0.050598807344881834
35170425,0.045215901071429906
35050982,0.045381548919431566
34677571,0.04559374025540199
34754554,0.04548643567176794
34703628,0.04555739312795904
36689651,0.05097576932944074
37354385,0.049954341712708225
36826147,0.050764430326990594
39846265,0.032283483926793546
37467725,0.059878356749315124
37416683,0.05997056431672677
33724942,0.0603054204955143
37332761,0.03298077256630858
33582218,0.03704071005411038
33612375,0.036813378949595466
33536216,0.03709336420899061
33547939,0.037079939166480204
37242413,0.03130444281428514
33412084,0.03723580574914644
38089725,0.03221530563341491
33574223,0.0370498560146781
33957160,0.03659293818515807
36975422,0.03156512155376034
33931725,0.03662170389441589
33520694,0.03691776898504499
33459263,0.037181605977857385
37309618,0.03123915557259066
33768025,0.037292614773649604
33730920,0.03733535735767561
33675301,0.03739951508934779
33746412,0.037317505842718555
33693423,0.037378599336545984
33640053,0.0374402292706607
33928957,0.03710777525239973
33872194,0.03717287000513631
40333004,0.0720441268499738
33787122,0.04731444585669586
34116854,0.051422819137509936
33037188,0.07278175731986694
33115521,0.07261241898182239
33056464,0.07274005321430509
32982529,0.07290013327250626
33109423,0.07262558844201879
33050189,0.07259467293610064
33068155,0.07271477017462837
33032574,0.07279174309137688
33113818,0.07261609662036135
35403876,0.06001381146454942
38340972,0.0348051276880822
38217471,0.03493841876892023
38150814,0.03501056404382623
32508391,0.03669673043368688
32587447,0.03660721719212394
33388267,0.05907029302450198
33319906,0.059192255606509314
35642716,0.08156845631263668
37030756,0.03264074189489413
36207848,0.06980381451383343
36142607,0.06993978269665109
33894145,0.0517520085599359
33837842,0.05184068418589439
35100750,0.07090621579906961
35069668,0.0709719075207584
39824725,0.0745389294947008
39791998,0.07461135866371124
39928484,0.07430972433848627
39965024,0.13442014343330025
35355055,0.03806494116147657
35273278,0.038161080324538924
34341377,0.09645452490091092
34436586,0.03803641588428962
33139423,0.06094839890841673
33253994,0.060738457525482736
32364628,0.06238604401836701
39532819,0.17000595055599954
32348552,0.060491074514849294
36230865,0.05379088513895482
37207292,0.040065789643451886
36457685,0.052433298891510945
38716368,0.0406597187721068
35130382,0.04536532529948443
34851206,0.03649968092560586
34909082,0.036434467358992424
39218006,0.02623752713021019
39239286,0.026220097858781967
39443584,0.027936221641065594
32748232,0.05822405074598074
38278031,0.031176548558546603
32955250,0.05786109241206639
40313255,0.03797347615607469
40395827,0.037876861940331026
35440454,0.038491417199211175
35482063,0.03844206471691035
35579373,0.038326882272587216
32679743,0.16388498081347708
32610658,0.1641887784226021
35275835,0.053130065786052234
35076879,0.05415246901294755
35030961,0.05422793992025875
33071974,0.056229972033916664
32852520,0.05660460522971435
33079548,0.056217084060959696
35449211,0.12803973962693113
33084296,0.06104965596400789
33093175,0.06103333643202358
33056587,0.06110061112427011
32856479,0.06146977953910874
32664866,0.06182522864763021
37235375,0.05061205154106158
35850869,0.07046190554042628
35388423,0.0579418533830318
37275900,0.051430260492157195
37910282,0.032602926062718404
37717976,0.0327979906744497
36595354,0.03287318818538587
37779951,0.03273500383289742
34790359,0.045846202058774384
38306068,0.04115932869017145
34945925,0.04562846880077051
34847494,0.0457661200964158
34881417,0.04571863572789459
32639843,0.03353977265661647
38531399,0.0394439235252077
38800167,0.03911866455312334
35263245,0.2123863759763857
34735919,0.2152288606921151
35374252,0.21179151231723226
35360725,0.21186393548510263
39684200,0.189636819511111
35959443,0.03877482756522723
35995213,0.03873209723263407
36280885,0.09231635468362424
36236828,0.09243480883930871
36226817,0.09246174401047791
36284676,0.09230616835943467
36212967,0.09249901985411656
36258534,0.09237643180248488
36247768,0.09240538219908713
36285728,0.09230334184016202
36242234,0.09242026661595625
36241799,0.09242143669663798
36230151,0.09245277290896434
36235941,0.09243719507924103
36260642,0.09237076422242596
36221610,0.09247575652997696
36261593,0.09236820746098544
36225747,0.0924646233239501
36253330,0.0923904246420528
36228341,0.09245764314601543
36280658,0.09231696465910791
36210248,0.09250633934625668
36270207,0.09234505163606654
36216347,0.09248992168871058
36230920,0.09245070380064387
36245766,0.09241076659137568
36228589,0.09245697582919489
35669266,0.05515458600495473
32967668,0.061731090717010224
36948868,0.18201976218046298
37909978,0.17747577675195983
33445877,0.1993456712489194
36015635,0.03792112424448003
35942561,0.038006709145692805
35546535,0.03847377467373178
33806623,0.040591841903410905
35979985,0.03796285468101204
35836803,0.038130902454317286
37895961,0.026492656477715034
37777656,0.026590677733200046
34654194,0.05624098310991361
34965735,0.05571305282932505
35007326,0.055642927478517845
34806319,0.055982610378141145
34654168,0.056241027364634176
35364933,0.06998078336080847
34816815,0.05596482495780994
34638604,0.056267524799192246
34819304,0.05596060813932139
35294053,0.07012886152387737
35357336,0.06999664070389175
34869607,0.05587544974925034
38890739,0.026578513245695715
39759461,0.025867190878092992
35650567,0.029409137357531995
34880359,0.03490634742244217
34891476,0.03489433967510251
35015616,0.034760523159339564
35187309,0.034576261952804145
34930404,0.03485232394877765
34894797,0.03489075335304301
35199721,0.03456297793636713
34978865,0.03480008721056474
34792074,0.03500184773710372
35160032,0.034605472622192775
35169861,0.03459494410227051
34812252,0.034979998464721766
35162328,0.03460301294170326
34960348,0.034820038009029365
34405354,0.05627107952985281
33711752,0.03670725967675146
33586881,0.037042148605698065
32621177,0.039347021586905236
35413641,0.0514594875310379
33234894,0.042092621579803854
32981733,0.04242118064925211
32975861,0.04242883049762291
32996009,0.0424025878438365
33124592,0.042235474294630565
33040484,0.042344714317981806
33060169,0.04231912312985554
33163051,0.042185613291136695
33221527,0.04210990862488699
33000763,0.042396398048585235
33246624,0.0420774571956328
33033089,0.04235433189796036
33017226,0.04237496959305536
32976313,0.0424282416000642
33091839,0.042226766685286236
33032210,0.042355475221744474
32991484,0.0424084802791574
32976861,0.04242752763739416
33079616,0.04229385586614982
33079203,0.042294392322407226
33235652,0.04209164148984076
33153816,0.04219758107073198
32965283,0.04244261449470137
32992734,0.042406852456367064
38077090,0.04109026502325387
38089253,0.04107489934559242
38184936,0.09888825643182811
38252789,0.09869453153030486
38257852,0.09802374198176593
38294427,0.09810449053875547
36217177,0.059789571510024384
38266650,0.05084813557519496
36387448,0.05383653230028307
34421334,0.057151221936553954
36333808,0.05392421974679813
38618372,0.05030652992231897
40361367,0.04891974441518838
39172797,0.0681457257359126
37212706,0.03245729937449294
37270922,0.0323987236148593
37311757,0.032357697247821296
33679926,0.04371452587097057
33649615,0.043755177532165054
33781674,0.04357832972749683
37998212,0.034129844187008415
35629244,0.03672472062493081
35783482,0.036550147459715576
39614569,0.032461810059913686
33862279,0.03878270666799026
37568015,0.03458754930394431
33707378,0.03896830805601564
33526248,0.039186417792468904
35787959,0.12683182910324742
35417707,0.036965451975343254
38396600,0.03371119682020184
35760823,0.03657574376733113
35350505,0.03704224567203095
36175421,0.03611011905694064
35878943,0.036442500875402996
33141464,0.03965365210243811
38760242,0.05083103821745972
40160315,0.07801673697659373
40193995,0.0779390841898124
40169124,0.07799642006288032
33048930,0.060722666431307505
33398847,0.05559315794093346
33385088,0.055616327863139976
38511599,0.060327480760494386
38412638,0.06050763060596113
34157561,0.038280675735065314
34614037,0.03774539102767439
33940111,0.057674636684089654
40322790,0.03024877640529293
40255221,0.030312401702124892
38810525,0.08341519701957158
38783374,0.08348179073765849
38639648,0.08383511546411974
34639359,0.07368666971057354
32507355,0.22827491421028454
32578481,0.22787335277238804
32591469,0.22780007922576753
32545313,0.22806054987605445
32514341,0.22823545076247687
32562140,0.22796556631670628
32480560,0.22842632193371332
32589400,0.22781175065481013
32593673,0.22778764671239715
32516071,0.22822567885020023
32528960,0.2281528845552518
32574032,0.22789845622325774
32556798,0.22799571734456714
32505645,0.22828457461817525
32524888,0.22817588056645505
32530071,0.2281466106323336
32591338,0.2278008181969325
34684839,0.10786845208579338
33692062,0.11097062403368166
37162628,0.10045683357641298
33812881,0.11058896389261959
37037287,0.1008206347961071
33188409,0.11257407447174318
33629127,0.11116988829835285
36989775,0.10095884346387937
33661631,0.11106693534860143
33732651,0.11084227735009006
33667341,0.11104885815102702
33636548,0.11114637572031145
33818239,0.1105720649305638
33685021,0.11099290164941678
33719103,0.11088510309601843
33709069,0.11091683028828606
39220515,0.046208436271391796
32895207,0.06139817005507402
32931400,0.06133131836211159
33073378,0.06106972875478643
39193908,0.0397938469857056
39120298,0.03988414145416319
33025689,0.04835119449545541
33296232,0.04795355349017181
33366131,0.04785132264451473
33019942,0.04835967522742222
34864450,0.04570912597515584
33291268,0.04796082147534389
40301046,0.04734590709999319
40267585,0.047394328754281304
37215056,0.042476366185406705
38089804,0.05014044752130238
38223790,0.049936207994104115
33043620,0.056207721095311226
33172500,0.055988877647524034
37919892,0.04143722828753552
36222753,0.043635520531020475
35376328,0.04505680957037853
35286847,0.04518043502442529
35364124,0.04507821665794853
38787516,0.08515918190609954
37575788,0.05203485897244875
39440649,0.026126060256789384
33576004,0.05939682452157057
33449375,0.05986112948857857
36747962,0.051368395300729
36697009,0.05144807612218359
33436284,0.05988475939827017
35046354,0.08305952193957881
35076488,0.08298595470102611
39545359,0.07727342367835353
36084241,0.056395432006648566
36026119,0.056494699188645615
36035550,0.05647858072608809
36071202,0.0564176871748656
35972848,0.056585825549705
36600536,0.12397400315897068
36535206,0.12420170914968956
37003873,0.03223258323887256
37164118,0.06408062159195899
32995741,0.05175821278456068
32971960,0.05181959527784501
37424412,0.052950912603758615
40394244,0.07535462899948062
36078781,0.08558170446686371
39877812,0.07651668040471078
37173426,0.05070759297996259
35473876,0.05661818678471559
35412518,0.054123730504670495
33482851,0.033516880466480506
35198182,0.04352356097225609
37447706,0.04061747419988062
35993870,0.04247362921364155
36047665,0.04240352544720797
35061263,0.04370671020602777
33591337,0.04571982054312032
37412881,0.04066101443143693
33814071,0.045409199929133996
33969817,0.04519319470688139
35939833,0.058845136063785296
35939126,0.05884639171059206
35860897,0.058985483302220025
36593628,0.05769467704646462
35959727,0.058809814198701564
34137703,0.062370040244815676
34124258,0.06239525892357061
34073131,0.06249124436818941
34147195,0.06235224190664105
34151376,0.06234440366670514
34128015,0.0623882109906721
38391878,0.04884482050830519
38448907,0.04875992603288619
36675907,0.05037181358134633
37191548,0.049586697444349126
36527930,0.05059928889765128
37190368,0.049588480804987047
36891020,0.05004286103108863
37184136,0.04959790037565944
37102325,0.04972171378693879
36614900,0.05046547807343134
37167796,0.04962260608378627
36923756,0.04999297962378625
37302848,0.049418760263091326
36769598,0.05022828958588291
37049656,0.04980157839311365
38790814,0.028482385063713003
37153272,0.028058692652416155
38333993,0.027044351948140404
32613630,0.04892217046012011
39641608,0.03180760802181861
39386871,0.032060141264276164
39788447,0.03166291454212198
39620766,0.09140670557503343
39626989,0.09139013322682918
39100949,0.06657790839284541
37924195,0.06896173963703323
39433613,0.0659180076935511
39095976,0.0665878196507383
38994412,0.06679053807996359
38739724,0.06730140942594175
38015939,0.06877308183227901
38525810,0.06773329237424487
39084792,0.06661011452369102
38895531,0.0669884516741468
39548537,0.06569145085266558
38710175,0.0673609151050425
38566009,0.06765193672962704
38920233,0.06693895885529531
39284308,0.06621342655742406
39060563,0.06657974134203894
38849986,0.06707979449355198
38778761,0.06722287162187043
39540478,0.0657073144309021
38893936,0.048684678730058877
39315048,0.048063035672424086
